Codigo;Tipo Via;Calle;Codigo Postal;Municipio;Provincia
02142;PSAJE;371 (PARTICULAR);07015;GENOVA;Baleares, illes
02289;PSAJE;372;07015;GENOVA;Baleares, illes
02144;CMNO;373;07015;GENOVA;Baleares, illes
02291;CMNO;374;07015;GENOVA;Baleares, illes
02146;CMNO;375;07015;GENOVA;Baleares, illes
02293;CMNO;376;07015;GENOVA;Baleares, illes
02151;CALLE;382;07011;VILETA (SA);Baleares, illes
02153;CALLE;385;07010;ESTABLIMENTS;Baleares, illes
02159;PSAJE;391;07010;ESTABLIMENTS;Baleares, illes
00545;POLIG;4;07190;ESPORLES;Baleares, illes
00318;CARRE;4 DE SANT JOSEP;07830;SANT JOSEP DE SA TALAIA;Baleares, illes
73115;CARRE;4 DE VISTA ALEGRE;07839;CUBELLS (ES);Baleares, illes
02186;CALLE;457;07610;PLATJA DE PALMA;Baleares, illes
00546;POLIG;5;07190;ESPORLES;Baleares, illes
02089;CALLE;5;07013;PALMA;Baleares, illes
73130;CARRE;5 BADIA DE SANT ANTONI;07829;SANT AGUSTI DES VEDRA;Baleares, illes
01337;C;5 DE FEBRER;07660;CALA D'OR;Baleares, illes
73119;CARRE;5 DE VISTA ELEGRE;07839;CUBELLS (ES);Baleares, illes
03328;CARRE;53 DE SANT JORDI;07817;SANT JORDI DE SES SALINES;Baleares, illes
00547;POLIG;6;07190;ESPORLES;Baleares, illes
73108;CARRE;6 DE SANT JOSEP;07830;SANT JOSEP DE SA TALAIA;Baleares, illes
00548;POLIG;7;07190;ESPORLES;Baleares, illes
73120;CARRE;7 DE VISTA ALEGRE;07839;CUBELLS (ES);Baleares, illes
00549;POLIG;8;07190;ESPORLES;Baleares, illes
00521;AV;8 D'AGOST;07800;EIVISSA;Baleares, illes
00550;POLIG;9;07190;ESPORLES;Baleares, illes
03242;CARRE;9 DE PORT DES TORRENT;07839;SANT AGUSTI DES VEDRA;Baleares, illes
73154;CARRE;9 DE SANT JOSEP;07830;SANT JOSEP DE SA TALAIA;Baleares, illes
00002;PSAJE;A;07006;PALMA;Baleares, illes
01379;CTRA;A BLANCA-C.MONDRAGO;07691;ALQUERIA BLANCA;Baleares, illes
03177;CARRE;A DE SES SERRETES;07830;SANT JOSEP DE SA TALAIA;Baleares, illes
08495;C;A ROSSELLO I NADAL;07007;PALMA;Baleares, illes
00985;PTGE;A TORRANDELL (PAR);07003;PALMA;Baleares, illes
01324;CTRA;A. BLANCA-CAS CONCOS;07691;ALQUERIA BLANCA;Baleares, illes
01256;C;A. LLUIS SALVADOR;07181;PALMANOVA;Baleares, illes
01210;CTRA;A.BLANCA-C.MONDRAGO;07650;SANTANYI;Baleares, illes
01519;CTRA;A.BLANCA-P. PETRO, POL. 8;07691;ALQUERIA BLANCA;Baleares, illes
07120;C;AARON;07007;COLL DE'N RABASSA (ES);Baleares, illes
07137;C;ABAT DE LA REAL;07010;SECAR DE LA REAL (ES);Baleares, illes
00003;C;ABAT DE SANT FELIU;07005;PALMA;Baleares, illes
02022;CARRE;ABATZER, DE S';07769;SANTANDRIA;Baleares, illes
00813;PG;ABEL MATUTES JUAN, D';07800;EIVISSA;Baleares, illes
00002;CARRE;ABEL MATUTES TORRES;07800;EIVISSA;Baleares, illes
03073;C/;ABELLA, DE S';07820;SANT ANTONI DE PORTMANY;Baleares, illes
00647;CARRE;ABELLAR;07450;SANTA MARGALIDA;Baleares, illes
01779;CARRE;ABELLAROL, DE S';07769;SANTANDRIA;Baleares, illes
08731;C;ABELLEROL;07011;VILETA (SA);Baleares, illes
